Date,Close,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,RSI_14,RSI_21,MACD,MACD_Signal,MACD_Histogram,ATR_14,ATR_21,ADX,Volume_SMA_10,Volume_SMA_20,Volume_SMA_50,RSI_14_Lag_1,RSI_14_Lag_2,RSI_14_Lag_3,RSI_14_Lag_5,MACD_Lag_1,MACD_Lag_2,MACD_Lag_3,MACD_Lag_5
2015-02-11 00:00:00+05:30,69.70159912109375,68.34845428466797,68.6563591003418,69.04924583435059,,,,68.68638943622307,68.9397917037088,,71.57045770766084,69.04924583435059,66.52803396104034,0.07302648545528354,0.6293729602119179,53.51396701248407,50.67644837683203,,,,1.7098765333228745,1.6957799906546374,13.418699942317245,3345600.6,3935286.6,,43.14414697812241,42.85182517534818,42.851825175348175,54.84535737137163,,,,
2015-02-12 00:00:00+05:30,69.0529556274414,68.35502319335937,68.83125076293945,69.02338256835938,,,,68.74278423487205,68.94817421657788,,71.53327368449595,69.02338256835938,66.51349145222281,0.07272582196767381,0.5058913031907828,50.30194685148302,48.64965356766883,,,,1.6980019377081188,1.6885348575147163,12.56749530630348,3220471.2,3887234.4,,53.51396701248407,43.14414697812241,42.85182517534818,48.84173080603692,,,,
2015-02-13 00:00:00+05:30,73.96300506591797,69.61620483398437,69.41668167114258,69.18965148925781,,,,69.54589513195603,69.31964316838085,,72.43738751495648,69.18965148925781,65.94191546355914,0.09387924222173327,1.2348740074454305,66.62993435056995,61.03584901667275,,,,1.9526540719157635,1.8587537603290223,13.905603215859257,3951874.2,4270124.1,,50.30194685148302,53.51396701248407,43.14414697812241,42.851825175348175,,,,
2015-02-16 00:00:00+05:30,72.09093475341797,70.50297241210937,69.69338607788086,69.26354866027832,,,,69.93743968910402,69.52492402653175,,72.69928086443765,69.26354866027832,65.82781645611898,0.09920751306032002,0.911467763657014,58.709923571575885,55.660944961532074,,,,1.9873657414205577,1.8863663167411109,15.148131989018193,3883152.6,4307786.4,,66.62993435056995,50.30194685148302,53.51396701248407,42.85182517534818,,,,
2015-02-18 00:00:00+05:30,73.23224639892578,71.60814819335937,70.02510223388671,69.38055305480957,,,,70.4443330290766,69.79954049856094,,73.17121711353013,69.38055305480957,65.589888996089,0.10927165875215782,1.0080499464540056,61.6989760997911,58.027011790668695,,,,1.994965800038361,1.89624251889962,16.30190870695149,3812055.6,4309481.1,,58.709923571575885,66.62993435056995,50.30194685148302,43.14414697812241,,,,
2015-02-19 00:00:00+05:30,72.42758178710938,72.1533447265625,70.25089950561524,69.48031425476074,,,,70.7494482226201,69.9942102236386,,73.47592972646399,69.48031425476074,65.4846987830575,0.11501431778367265,0.868812708983264,58.484403336261735,55.82182903039411,0.7083485642481833,-0.03075173461515135,0.7391002988633346,1.9926386982082653,1.8993922263052105,16.968006937442464,3596997.6,4282649.7,,61.6989760997911,58.709923571575885,66.62993435056995,53.51396701248407,,,,
2015-02-20 00:00:00+05:30,73.0023422241211,72.94322204589844,70.64912261962891,69.63098258972168,,,,71.0960472997741,70.21703481626693,,73.9092214978377,69.63098258972168,65.35274368160566,0.12288319793860096,0.8940125489490292,60.08413625946352,57.04610190742142,0.8393368079635906,0.14326597390059703,0.6960708340629935,2.0233205722174077,1.9242871171638318,18.00761161251193,3509485.8,4344039.3,,58.484403336261735,61.6989760997911,58.709923571575885,50.30194685148302,0.7083485642481833,,,
2015-02-23 00:00:00+05:30,72.02525329589844,72.55567169189453,71.08593826293945,69.73977584838867,,,,71.23900206840861,70.35097692586926,,74.14351863264953,69.73977584838867,65.33603306412782,0.12629070657853583,0.7594926133831142,56.124795509561906,54.35726406980643,0.854453417079398,0.2855034625363572,0.5689499545430408,2.0512250769416114,1.9476059991253758,18.551995755491568,3439230.0,4124002.8,,60.08413625946352,58.484403336261735,61.6989760997911,66.62993435056995,0.8393368079635906,0.7083485642481833,,
2015-02-24 00:00:00+05:30,70.1203384399414,72.16155242919922,71.3322624206543,69.85390548706054,,,,71.06689997172134,70.33389259357831,,74.17203818845974,69.85390548706054,65.53577278566135,0.1236332506046943,0.5308504822923263,49.3034985712576,49.5740098637962,0.7046005335230774,0.36932287673370123,0.33527765678937616,2.0994228102598367,1.9846720631382992,17.716984163119438,3576253.2,3815727.9,,56.124795509561906,60.08413625946352,58.484403336261735,58.709923571575885,0.854453417079398,0.8393368079635906,0.7083485642481833,
2015-02-25 00:00:00+05:30,69.82475280761719,71.4800537109375,71.54410095214844,69.98281517028809,,,,70.875800408013,70.29617853535898,,74.132552292734,69.98281517028809,65.83307804784218,0.1185930320850461,0.4809551354691909,48.32208893312437,48.873305795784944,0.5555853118217726,0.40657536375131553,0.1490099480704571,2.082009870600983,1.9785277579905651,16.76862550165841,3634779.0,3575619.9,,49.3034985712576,56.124795509561906,60.08413625946352,61.6989760997911,0.7046005335230774,0.854453417079398,0.8393368079635906,
2015-02-26 00:00:00+05:30,69.23357391357422,70.84125213623047,71.49729843139649,70.07682876586914,,,,70.62315017809935,70.21746708189343,,74.06611047470567,70.07682876586914,66.08754705703261,0.11385451593892632,0.39430993925208985,46.33550567267344,47.46442668811876,0.38534446780938936,0.4023291845629303,-0.016984716753540963,2.031824210140233,1.949998370664847,15.787301771485057,3576399.0,3460999.8,,48.32208893312437,49.3034985712576,56.124795509561906,58.484403336261735,0.5555853118217726,0.7046005335230774,0.854453417079398,0.7083485642481833
2015-02-27 00:00:00+05:30,69.36495208740234,70.11377410888672,71.52849807739258,70.17987442016602,,,,70.42958124106904,70.15431782304223,,73.97929226906474,70.17987442016602,66.38045657126729,0.10827656447920271,0.39275694788349225,46.85836512776084,47.8154512812015,0.2580538093835969,0.3734741095270636,-0.11542030014346671,1.9969538673763254,1.9306479440353552,14.749792695167008,3663447.0,3441959.1,,46.33550567267344,48.32208893312437,49.3034985712576,60.08413625946352,0.38534446780938936,0.5555853118217726,0.7046005335230774,0.8393368079635906
2015-03-02 00:00:00+05:30,72.17304992675781,70.1433334350586,71.34950256347656,70.38309211730957,,,,70.69780719271347,70.30385353442857,,74.15230688405227,70.38309211730957,66.61387735056688,0.10710568840767698,0.7374443909699391,56.59321471276508,54.620375321942184,0.37939168174064264,0.3746576239697794,0.00473405777086322,2.078352368402116,1.988071036306881,14.906984461160137,3007153.2,3479513.7,,46.85836512776084,46.33550567267344,48.32208893312437,56.124795509561906,0.2580538093835969,0.38534446780938936,0.5555853118217726,0.854453417079398
2015-03-03 00:00:00+05:30,71.4422836303711,70.40772247314453,71.28463745117188,70.48901176452637,,,,70.81234202927618,70.38818168968358,,74.25226831557815,70.48901176452637,66.72575521347459,0.1067756933129723,0.6266551792194847,53.82966689318332,52.74111798690452,0.4118386671320735,0.3820938326022382,0.029744834529835285,2.0694827385367742,1.9864570607821403,15.296298938912994,3029970.0,3456561.3,,56.59321471276508,46.85836512776084,46.33550567267344,49.3034985712576,0.37939168174064264,0.2580538093835969,0.38534446780938936,0.7046005335230774
2015-03-04 00:00:00+05:30,70.2435073852539,70.49147338867188,70.98576354980469,70.5054328918457,,,,70.72482900711891,70.37746507454064,,74.26138780533898,70.5054328918457,66.74947797835242,0.10654370193726385,0.46513196875036683,49.55470889965839,49.790410239533315,0.33693790203474805,0.3730626464887402,-0.036124744453992164,2.1662273818898026,2.0549070933867606,14.607590249017832,3061404.0,3436729.8,,53.82966689318332,56.59321471276508,46.85836512776084,48.32208893312437,0.4118386671320735,0.37939168174064264,0.2580538093835969,0.5555853118217726
2015-03-05 00:00:00+05:30,71.42586517333984,70.929931640625,70.88559188842774,70.56824569702148,,,,70.83268072499905,70.45512434111836,,74.34161277528136,70.56824569702148,66.7948786187616,0.10694235178979787,0.6136411404630504,53.47894547513143,52.54022014355579,0.36873435803616417,0.372196988798225,-0.0034626307620608254,2.1381781858107973,2.0415085954532826,13.968075036972326,3056988.6,3326993.1,,49.55470889965839,53.82966689318332,56.59321471276508,46.33550567267344,0.33693790203474805,0.4118386671320735,0.37939168174064264,0.38534446780938936
2015-03-09 00:00:00+05:30,70.78541564941406,71.21402435302734,70.66389923095703,70.65651092529296,,,,70.82540917490905,70.47959036395508,,74.36288712136863,70.65651092529296,66.9501347292173,0.1049125168378189,0.5173895898988322,51.15746907376515,50.95309256889187,0.3383540198547621,0.3654283950095324,-0.02707437515477029,2.128553870069361,2.03969569878554,13.822241526896146,2938005.0,3223745.4,,53.47894547513143,49.55470889965839,53.82966689318332,46.85836512776084,0.36873435803616417,0.33693790203474805,0.4118386671320735,0.2580538093835969
2015-03-10 00:00:00+05:30,71.0235366821289,70.98412170410157,70.56372756958008,70.82483291625977,,,,70.85589032986596,70.51988268381982,,74.26743948306807,70.82483291625977,67.38222634945146,0.09721467527861868,0.5288594938185692,51.99190585140736,51.52475819920921,0.32969128434680783,0.35828097287698746,-0.028589688530179624,2.087946414809977,2.0168554034356565,13.68682469611112,2918658.6,3178944.3,,51.15746907376515,53.47894547513143,49.55470889965839,56.59321471276508,0.3383540198547621,0.36873435803616417,0.33693790203474805,0.37939168174064264
2015-03-11 00:00:00+05:30,70.22709655761719,70.74108428955078,70.57440338134765,70.95333290100098,,,,70.75915282644307,70.49819482261962,,74.09180998384223,70.95333290100098,67.81485581815973,0.08846595232447417,0.3843011555900337,48.97795619918243,49.498623794301174,0.2556133900778548,0.3377474563171609,-0.08213406623930614,2.076045067236664,2.0123064579760346,13.067939904440907,2773803.0,3175028.1,,51.99190585140736,51.15746907376515,53.47894547513143,53.82966689318332,0.32969128434680783,0.3383540198547621,0.36873435803616417,0.4118386671320735
2015-03-12 00:00:00+05:30,71.70502471923828,71.03338775634765,70.76243057250977,71.1532657623291,,,,70.9046715791808,70.58758962977656,,73.92717943234734,71.1532657623291,68.37935209231085,0.07797010131014528,0.5994549619320981,54.275057737024376,53.09266106834486,0.3125595839271966,0.33270988183916805,-0.020150297911971427,2.072031512331311,2.012665926575353,12.613481746808844,2843884.8,3239331.9,,48.97795619918243,51.99190585140736,51.15746907376515,49.55470889965839,0.2556133900778548,0.32969128434680783,0.3383540198547621,0.33693790203474805
2015-03-13 00:00:00+05:30,70.11213684082031,70.77064208984375,70.85028686523438,71.17379264831543,,,,70.78274315789457,70.55237090466869,,73.91025648241,71.17379264831543,68.43732881422085,0.07689526530126105,0.30601683927491274,48.43812922619227,49.13539714145935,0.22654563628375968,0.31147703272808636,-0.08493139644432668,2.101734834640173,2.035295074102973,11.784636468491964,2932647.6,3254523.3,,54.275057737024376,48.97795619918243,51.99190585140736,53.47894547513143,0.3125595839271966,0.2556133900778548,0.32969128434680783,0.36873435803616417
2015-03-16 00:00:00+05:30,70.28456115722656,70.67047119140625,70.9422477722168,71.2353729248047,69.89701202392578,,,70.70609977317642,70.5325331455989,69.89701202392578,73.82990995260351,71.2353729248047,68.64083589700587,0.07284406387645609,0.31676658351937464,49.076539659653264,49.562679667555635,0.1703287209341795,0.283247370369305,-0.11291864943512547,2.0442757350303333,2.000152805817232,11.002253740337611,2794361.4,3228904.2,3490098.72,48.43812922619227,54.275057737024376,48.97795619918243,51.15746907376515,0.22654563628375968,0.3125595839271966,0.2556133900778548,0.3383540198547621
2015-03-17 00:00:00+05:30,71.58187103271484,70.78213806152344,70.8831298828125,71.11631622314454,69.93264694213867,,,70.8408338131054,70.61026187797786,69.96308492623123,73.39906482167407,71.11631622314454,68.833567624615,0.06419760526872242,0.6019724226027782,53.71954151514249,52.701600958457654,0.22783216796780437,0.27216432988900485,-0.044332161921200486,2.048396651626208,2.0050011754151056,11.383617553760724,2749151.4,2878152.3,3528759.48,49.076539659653264,48.43812922619227,54.275057737024376,51.99190585140736,0.1703287209341795,0.22654563628375968,0.3125595839271966,0.32969128434680783
2015-03-18 00:00:00+05:30,73.79879760742188,71.49647827148438,71.11878128051758,71.20170936584472,70.00046844482422,,,71.29590516607718,70.84644970978853,70.11350503137596,73.73763882627983,71.20170936584472,68.66577990540961,0.07123226346730356,1.012058454719704,60.369288067572924,57.45273175508843,0.44713719176886,0.3071589022649759,0.13997828950388413,2.1173227634989393,2.053018367911741,12.662611202605708,2982706.8,3006338.4,3574484.88,53.71954151514249,49.076539659653264,48.43812922619227,48.97795619918243,0.22783216796780437,0.1703287209341795,0.22654563628375968,0.2556133900778548
2015-03-19 00:00:00+05:30,72.8052749633789,71.7165283203125,71.37495803833008,71.18036079406738,70.04644882202149,,,71.5281159041236,70.99154787672116,70.21906463655255,73.65397830265835,71.18036079406738,68.70674328547642,0.06950280894887313,0.8284489545510044,56.45442503034469,54.85963216553294,0.5346064189626247,0.35264840560450567,0.18195801335811906,2.2317639802228397,2.1323746264699217,14.536534892796672,3282304.2,3171854.1,3676265.4,60.369288067572924,53.71954151514249,49.076539659653264,54.275057737024376,0.44713719176886,0.22783216796780437,0.1703287209341795,0.3125595839271966
2015-03-20 00:00:00+05:30,71.37660217285156,71.96942138671875,71.37003173828126,71.1278118133545,70.11164276123047,,,71.50480609931252,71.02007041717526,70.26445826542701,73.53702913272667,71.1278118133545,68.71859449398232,0.06774332734132658,0.5516330256919076,51.30240082236375,51.35958179377229,0.48307585961126165,0.37873389640585686,0.10434196320540479,2.329819888567244,2.2024780584020442,15.27193847560896,3495109.8,3276049.2,3707157.72,56.45442503034469,60.369288067572924,53.71954151514249,48.43812922619227,0.5346064189626247,0.44713719176886,0.22783216796780437,0.22654563628375968
2015-03-23 00:00:00+05:30,71.45870208740234,72.20424957275391,71.43736038208007,71.05062980651856,70.21279983520508,,,71.49771317440326,71.0525616520069,70.31129135648487,73.30886466272003,71.05062980651856,68.79239495031709,0.06356692016245256,0.5903520463700123,51.5758875098852,51.54611204050461,0.4437470571820512,0.39173652856109575,0.052010528620955454,2.280114980280396,2.1754053495520123,15.954813231077518,3549256.2,3243630.6,3680002.56,51.30240082236375,56.45442503034469,60.369288067572924,49.076539659653264,0.48307585961126165,0.5346064189626247,0.44713719176886,0.1703287209341795
2015-03-24 00:00:00+05:30,71.31912994384766,72.15170135498047,71.46691970825195,71.01532363891602,70.29031005859375,,,71.47023883124086,71.07230745140251,70.35081443834224,73.23322328484659,71.01532363891602,68.79742399298544,0.06246256532484984,0.5684896418756069,51.050991168701856,51.19565850930269,0.396742986195477,0.392737820087972,0.004005166107505009,2.2075685447056625,2.132027232060684,16.541575874366043,3546366.6,3232512.6,3660013.2,51.5758875098852,51.30240082236375,56.45442503034469,53.71954151514249,0.4437470571820512,0.48307585961126165,0.5346064189626247,0.22783216796780437
2015-03-25 00:00:00+05:30,71.11385345458984,71.61471252441406,71.55559539794922,71.06499938964843,70.34647201538085,,,71.41541031175609,71.07538493312009,70.38073753701862,73.24466680515397,71.06499938964843,68.8853319741429,0.06134292363965128,0.5112067704902764,50.241128522815636,50.66372008235606,0.3390198147843364,0.38199421902724484,-0.04297440424290844,2.1390307593855495,2.089932580544655,17.090840954406666,3589450.8,3181626.9,3631008.12,51.050991168701856,51.5758875098852,51.30240082236375,60.369288067572924,0.396742986195477,0.4437470571820512,0.48307585961126165,0.44713719176886
2015-03-26 00:00:00+05:30,70.8510971069336,71.223876953125,71.47020263671875,71.11631660461425,70.38309173583984,,,71.32859289562955,71.05877102006924,70.39918301034862,73.22390402545147,71.11631660461425,69.00872918377704,0.05927155739954262,0.4370798347298673,49.16597487498495,49.96596055380124,0.2689710138396748,0.3593895779897308,-0.090418564150056,2.088878178228284,2.0588355349560445,17.27766519096308,3650797.8,3247341.3,3654453.96,50.241128522815636,51.050991168701856,51.5758875098852,56.45442503034469,0.3390198147843364,0.396742986195477,0.4437470571820512,0.5346064189626247
2015-03-27 00:00:00+05:30,69.80012512207031,70.90858154296875,71.43900146484376,71.14464416503907,70.37701568603515,,,71.09344400738968,70.96553799058785,70.37569054414163,73.16361492494552,71.14464416503907,69.12567340513262,0.05675678847231025,0.16702859950506332,45.016392049463974,47.233903524683015,0.12718605688436924,0.3129488737686585,-0.18576281688428925,2.2088697611203423,2.1402605256113327,16.10272108698903,3676909.2,3304778.4,3611305.8,49.16597487498495,50.241128522815636,51.050991168701856,51.30240082236375,0.2689710138396748,0.3390198147843364,0.396742986195477,0.48307585961126165
2015-03-30 00:00:00+05:30,71.6475601196289,70.94635314941407,71.57530136108399,71.25877456665039,70.41856246948242,,,71.17869264004187,71.01605814829459,70.42556778239603,73.113838999039,71.25877456665039,69.40371013426177,0.052065572097469086,0.6047903097570339,52.591047049142446,52.07096423181691,0.16202529489403616,0.282764157993734,-0.12073886309969784,2.1959557709989213,2.1349183053165284,15.011701561870266,3711656.4,3253008.9,3588786.72,45.016392049463974,49.16597487498495,50.241128522815636,51.5758875098852,0.12718605688436924,0.2689710138396748,0.3390198147843364,0.4437470571820512
2015-03-31 00:00:00+05:30,77.06670379638672,72.09586791992187,72.12378463745117,71.50345726013184,70.54714401245117,,,72.08454051024877,71.46425412222735,70.68600448882704,74.63091854159566,71.50345726013184,68.37599597866802,0.08747720463602257,1.3894189304960758,66.96670430876581,62.62386318510168,0.6197709137609877,0.35016550914718475,0.26960540461380295,2.517088299690073,2.351913203762172,16.741317791981142,4560973.8,3655062.6,3771505.32,52.591047049142446,45.016392049463974,49.16597487498495,51.050991168701856,0.16202529489403616,0.12718605688436924,0.2689710138396748,0.396742986195477
2015-04-01 00:00:00+05:30,76.53299713134766,73.17969665527343,72.39720458984375,71.75799293518067,70.66554412841796,,,72.7689184519563,71.83971656734737,70.9152983179455,75.57641751191377,71.75799293518067,67.93956835844756,0.10642506626912791,1.125258414852899,64.88012140750115,61.229753768814945,0.9287657140808676,0.46588555013392136,0.46288016394694625,2.5267314075600305,2.366207423100615,18.52956744283792,5101940.4,4042323.6,3946038.0,66.96670430876581,52.591047049142446,45.016392049463974,50.241128522815636,0.6197709137609877,0.16202529489403616,0.12718605688436924,0.3390198147843364
2015-04-06 00:00:00+05:30,78.30652618408203,74.67078247070313,72.94732971191407,72.16114387512206,70.81383148193359,,,73.62085810305257,72.3187395019203,71.20515039112732,76.85669152932681,72.16114387512206,67.46559622091732,0.13014061036312258,1.1543839783477579,68.40333029265122,64.02418022412957,1.3017495337623615,0.6330583468596094,0.6686911869027521,2.5521076299504855,2.390768903954224,20.400953386109542,5282531.4,4282417.8,4049040.36,64.88012140750115,66.96670430876581,52.591047049142446,49.16597487498495,0.9287657140808676,0.6197709137609877,0.16202529489403616,0.2689710138396748
2015-04-07 00:00:00+05:30,78.53643798828125,76.41804504394531,73.66331329345704,72.51667251586915,70.9759130859375,,,74.37710116231852,72.77930976016927,71.49265186552552,77.95388810542717,72.51667251586915,67.07945692631112,0.14995766906894886,1.0535706073502813,68.83973970544733,64.37370426691076,1.5974791143747211,0.8259425003626317,0.7715366140120894,2.5398951950467596,2.390310077161086,22.23572057292255,5354841.0,4424975.4,4094447.76,68.40333029265122,64.88012140750115,66.96670430876581,45.016392049463974,1.3017495337623615,0.9287657140808676,0.6197709137609877,0.12718605688436924
2015-04-08 00:00:00+05:30,79.71879577636719,78.03229217529297,74.48932266235352,72.9633415222168,71.1705094909668,,,75.19890033371063,73.29334576136911,71.81524574438205,79.17139487143683,72.9633415222168,66.75528817299676,0.170169107381951,1.0440879672046577,71.05392902585112,66.14955976109502,1.9052903288399818,1.0418120660581018,0.86347826278188,2.571955246329498,2.4188065455346104,24.163470330917438,5735764.2,4642510.2,4182220.8,68.83973970544733,68.40333029265122,64.88012140750115,52.591047049142446,1.5974791143747211,1.3017495337623615,0.9287657140808676,0.16202529489403616
2015-04-09 00:00:00+05:30,77.03385162353516,78.02572174072266,75.06079483032227,73.26385726928712,71.31419876098633,,,75.48120053214517,73.57042026967771,72.01989695532923,79.64664110263683,73.26385726928712,66.8810734359374,0.17424099880215949,0.7953252415153097,60.534593058869135,59.1226194946825,1.9105566718123157,1.2155609872089446,0.6949956846033711,2.6269451737607263,2.4627592924313766,25.066403526192747,6036759.0,4791562.8,4149957.96,71.05392902585112,68.83973970544733,68.40333029265122,66.96670430876581,1.9052903288399818,1.5974791143747211,1.3017495337623615,0.6197709137609877
2015-04-10 00:00:00+05:30,76.70541381835938,78.060205078125,75.61995086669921,73.58777313232422,71.49155212402344,,,75.66954103771658,73.8026420140245,72.20364271466374,79.97876074693212,73.58777313232422,67.19678551771631,0.1736969972746899,0.7439091478529198,59.37656818294962,58.326799884665405,1.8667098315992803,1.3457907560870117,0.5209190755122686,2.6651032331266604,2.4960163739767305,25.68184062555963,6906060.6,5247755.7,4180154.04,60.534593058869135,71.05392902585112,68.83973970544733,64.88012140750115,1.9105566718123157,1.9052903288399818,1.5974791143747211,0.9287657140808676
