Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company,Type,Source,Daily_Return,Daily_Return_Percent,MA_20,MA_50,MA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volume_MA_20,Volume_Ratio,Volatility_20D,Price_Change_5D,Price_Change_20D,NIFTY50_Close,NIFTY50_Return,NIFTY_PHARMA_Close,NIFTY_PHARMA_Return,Year,Month,Day_of_Week,Is_Month_End,Is_Quarter_End
2015-02-10 00:00:00+05:30,67.65709960560795,68.84767004898838,67.32867208256961,67.70636749267578,2002056,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0007281275315877966,0.07281275315877966,69.06936073303223,,,34.45688875896455,-0.2415036382721496,-0.13542629841281284,69.06936073303223,71.68354183460295,66.4551796314615,4071404.1,0.49173600822379676,0.19063393997372563,-3.1591110647456344,-1.9033997516415546,8565.5498046875,0.0045975355349490155,11283.5,-0.0005226487165695959,2015,2,1,False,False
2015-02-11 00:00:00+05:30,67.83773348801151,70.08749568205317,67.83773348801151,69.70159149169922,2466582,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.029468779273076118,2.9468779273076118,69.04924392700195,,,48.60773024066541,-0.13565564946169673,-0.1354722397133088,69.04924392700195,71.63595172438355,66.46253612962036,3935286.6,0.6267858610348735,0.21163295269049656,-0.6669804553981251,-0.5739138081257145,8627.400390625,0.007220854159723844,11391.7001953125,0.009589240511587827,2015,2,2,False,False
2015-02-12 00:00:00+05:30,69.9971865931767,70.18603431220268,68.64240228803637,69.05294799804688,2342514,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.009306006932848776,-0.9306006932848776,69.02338027954102,,,46.32303214062297,-0.09856066331069258,-0.12808077424172928,69.02338027954102,71.59847312149387,66.44828743758816,3887234.4,0.6026171202847969,0.21250263524810473,0.047597982093172675,-0.7435263855361973,8711.5498046875,0.009753739278629103,11598.25,0.01813160468992092,2015,2,3,False,False
2015-02-13 00:00:00+05:30,69.463480388221,74.30785772042887,69.04472590381373,73.96300506591797,10444218,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.07110568354025926,7.110568354025926,69.18964881896973,,,72.30869177893013,0.29066158489393956,-0.04424927972370194,69.18964881896973,72.52175460025349,65.85754303768597,4270124.1,2.4458816079841803,0.3278075191092077,9.320381977710301,4.707647449683616,8805.5,0.0107845558389561,11789.900390625,0.01652407825534019,2015,2,4,False,False
2015-02-16 00:00:00+05:30,73.9958443484394,74.22575111881633,71.78713367383345,72.09093475341797,3684510,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.02531090118406565,-2.531090118406565,69.2635456085205,,,66.137888336412,0.4536121691589159,0.055401961900483084,69.2635456085205,72.78853107878264,65.73856013825836,4307786.4,0.85531399607,0.34233809485359995,6.553384592068157,2.0930081043612825,8809.349609375,0.00043718237181300523,11680.25,-0.009300366160191698,2015,2,0,False,False
2015-02-18 00:00:00+05:30,72.24694120106275,74.18469358686572,72.14020413918314,73.23223876953125,3508698,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.01583144982121576,1.583144982121576,69.38055000305175,,,68.32144105416079,0.6602515233785624,0.17644859661567505,69.38055000305175,73.2696874232907,65.4914125828128,4309481.1,0.8141810855139846,0.3461563602351794,8.161523770202606,3.3009125292618124,8869.099609375,0.006782566551384539,11741.25,0.005222490956957149,2015,2,2,False,False
2015-02-19 00:00:00+05:30,73.32255993161301,73.60994340729589,71.64755703287886,72.42758178710938,2048688,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.010987742501689768,-1.0987742501689768,69.48031120300293,,,65.24928051329817,0.7542776135950362,0.29207302856377126,69.48031120300293,73.57972474347875,65.3808976625271,4282649.7,0.4783692675121199,0.34795771925794977,3.9109441220360086,2.8328229547938566,8895.2998046875,0.0029540986646272582,11734.5,-0.0005748961992974033,2015,2,3,False,False
2015-02-20 00:00:00+05:30,72.74780901406882,74.5213401928764,72.09915525854014,73.0023422241211,3519300,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.007935656870350138,0.7935656870350138,69.63097915649413,,,64.76712232892405,0.8621347986777721,0.4061316502602529,69.63097915649413,74.02035862950022,65.24159968348805,4344039.3,0.8101446043547534,0.3473299134667881,5.7193709183653185,4.305476282147147,8833.599609375,-0.006936269340802492,11746.5,0.0010226255912053617,2015,2,4,False,False
2015-02-23 00:00:00+05:30,73.09266153852019,74.012273637206,71.59828999884974,72.02525329589844,2368506,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.013384350398278233,-1.3384350398278233,69.73977279663086,,,58.270511428004156,0.8630989118538253,0.497554771077906,69.73977279663086,74.25791694611713,65.22162864714458,4124002.8,0.5743221124874115,0.35153937424775067,-2.6198932402659247,3.1150924852473505,8754.9501953125,-0.008903438863023694,11640.7998046875,-0.008998441690077907,2015,2,0,False,False
2015-02-24 00:00:00+05:30,72.0580907517666,72.50147915098445,69.77548580758769,70.1203384399414,3377460,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.026447874443858543,-2.6447874443858543,69.85390281677246,,,50.581683435879924,0.7100435542570267,0.5400635636272308,69.85390281677246,74.28421246239105,65.42359317115387,3815727.9,0.8851417314111942,0.34891682491887727,-2.733486977546973,3.364794388609149,8762.099609375,0.0008166139044774035,11663.849609375,0.0019800877151257,2015,2,1,False,False
2015-02-25 00:00:00+05:30,70.25172374392798,71.3683923821863,69.51275052439392,69.82476043701172,2587314,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.004215296296421256,-0.4215296296421256,69.98281288146973,,,49.02508381690902,0.5596997720040804,0.5439916211282256,69.98281288146973,74.24035254759934,65.72527321534011,3575619.9,0.7235987247973421,0.347467255384254,-4.652975779210012,3.8339527357232006,8767.25,0.0005878032497472763,11533.5,-0.011175522125236426,2015,2,2,False,False
2015-02-26 00:00:00+05:30,69.99717334233058,70.06285883936371,68.6834483672214,69.23356628417969,1882782,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.008466826798000149,-0.8466826798000149,70.07682647705079,,,50.623171466141166,0.3906053245573844,0.5133092638330207,70.07682647705079,74.16974181411881,65.98391113998277,3460999.8,0.5439994535683013,0.34949302006767946,-4.409943593475263,2.791655447795227,8683.849609375,-0.00951271956713906,11412.2998046875,-0.010508535597390178,2015,2,3,False,False
2015-02-27 00:00:00+05:30,69.8411757495668,70.53088857536673,68.9872491639212,69.36495208740234,3212994,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0018977182640478318,0.18977182640478318,70.17987213134765,,,55.37189368665525,0.2638064832655118,0.46340207391611604,70.17987213134765,74.07799144624035,66.28175281645495,3441959.1,0.9334782624232809,0.34938472215356753,-4.982566347736849,3.0620942168012366,8844.599609375,0.018511375395821705,11554.7998046875,0.012486527907501044,2015,2,4,False,False
2015-03-02 00:00:00+05:30,70.21886490174145,72.50147730502643,69.9643317173448,72.17304229736328,3881280,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.04048283932240948,4.048283932240948,70.38308944702149,,,62.071968481004866,0.37672819762838117,0.44606545511304385,70.38308944702149,74.2502208072365,66.51595808680648,3479513.7,1.1154662216159688,0.37424370775675225,0.20519053346148564,5.967441095096149,8956.75,0.01268009809128312,12024.0498046875,0.04061082908676927,2015,3,0,False,False
2015-03-03 00:00:00+05:30,72.66569680145189,72.99413183510939,71.03995428482206,71.4422836303711,3912678,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.010125091637142813,-1.0125091637142813,70.48900909423828,,,59.635739096691516,0.40464041201236967,0.43777974162235944,70.48900909423828,74.35002776036741,66.62799042810916,3456561.3,1.1319567802833412,0.37285647579557596,1.8852521534275635,3.0557906132678614,8996.25,0.004410081781896391,12166.2001953125,0.011822172473835213,2015,3,1,False,False
2015-03-04 00:00:00+05:30,71.87745877987511,72.91202429363398,69.4881165481548,70.2435073852539,3823038,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.016779646229107548,-1.6779646229107548,70.5054313659668,,,51.45760330042593,0.3294553479139921,0.4161133883450909,70.5054313659668,74.35895801762071,66.65190471431289,3436729.8,1.1124057527013036,0.37755801744172196,0.5997112566106688,0.4697777923761137,8922.650390625,-0.008181143184660233,12326.7998046875,0.013200474001478169,2015,3,2,False,False
2015-03-05 00:00:00+05:30,70.44056760117643,71.68039837488902,69.9068597381053,71.42586517333984,2004534,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.01683227150946842,1.6832271509468422,70.56824417114258,,,56.20435597363483,0.35818117199238486,0.4045263142142279,70.56824417114258,74.43963543936893,66.69685290291623,3326993.1,0.6025062089849239,0.3818936597273096,3.1665260173967313,1.7903136702180467,8937.75,0.0016922784950608172,12632.5,0.02479963982186617,2015,3,3,False,False
2015-03-09 00:00:00+05:30,70.77719921292926,72.46041059645606,70.45697304695992,70.78540802001953,2329464,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.008966739874498142,-0.8966739874498142,70.6565097808838,,,39.303464443330405,0.32696340314855377,0.3890130563034137,70.6565097808838,74.45916853633679,66.8538510254308,3223745.4,0.7225955250684499,0.37826686576038165,2.0478006397630866,2.557678562624943,8756.75,-0.02025118178512486,12676.900390625,0.003514774638828433,2015,3,0,False,False
2015-03-10 00:00:00+05:30,70.62121492267369,72.1812645866932,70.62121492267369,71.02354431152344,2175042,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0033642003085798677,0.3364200308579868,70.82483177185058,,,45.96280604674436,0.31726122383464883,0.3746621897549447,70.82483177185058,74.35687012943788,67.29279341426329,3178944.3,0.6842026140564967,0.36982850259733335,-1.5926971473694373,4.975737351758336,8712.0498046875,-0.005104655872612551,12631.9501953125,-0.0035458348592642963,2015,3,1,False,False
2015-03-11 00:00:00+05:30,71.02353883502097,71.87745792103092,69.95613058097825,70.22708892822266,1928904,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.011213962792498311,-1.121396279249831,70.95333099365234,,,38.32916247160743,0.2440786757209139,0.34854475890042513,70.95333099365234,74.1733411422531,67.7333208450516,3175028.1,0.607523442075993,0.3730357245469106,-1.7009460509907925,3.7985433389806422,8699.9501953125,-0.0013888361116221049,12515.75,-0.009198911768637297,2015,3,2,False,False
2015-03-12 00:00:00+05:30,70.44879143159518,72.0581091380265,70.03825319472865,71.70504760742188,3288132,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.021045421385895713,2.1045421385895713,71.15326499938965,,,47.33341142231573,0.29915582851940314,0.33866675253731776,71.15326499938965,73.99924255612794,68.30728744265136,3239331.9,1.0150648656903605,0.3789532385653791,2.080676601400433,5.90591441075119,8776.0,0.008741406902360804,12663.7001953125,0.011821121012524305,2015,3,3,False,False
2015-03-13 00:00:00+05:30,71.59829209807236,71.99241265438226,69.50453462972689,70.11213684082031,2770410,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.022214764786470775,-2.2214764786470775,71.17379226684571,,,40.078975363017975,0.21451360085254123,0.31383567919921085,71.17379226684571,73.98134631373148,68.36623821995994,3254523.3,0.8512490907654587,0.375717569721509,-1.839289351737372,0.5890042685323449,8647.75,-0.014613719234275346,12487.0498046875,-0.013949350339988897,2015,3,4,False,False
2015-03-16 00:00:00+05:30,70.2845687866211,70.78542642491732,69.48811884399208,70.2845687866211,1830132,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0024593737057574394,0.24593737057574394,71.23537330627441,69.89701110839843,,43.675484480813424,0.1592512331476854,0.2829183487220198,71.23537330627441,73.89731174505486,68.57343486749396,3228904.2,0.5667966240683139,0.37393939007089894,-0.7075458733766027,1.7835890056555614,8633.150390625,-0.0016882552542568652,12480.7001953125,-0.0005084955593447349,2015,3,0,False,False
2015-03-17 00:00:00+05:30,70.67868410170978,72.38653743975642,70.50626151634245,71.58187866210938,3429180,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.018457961653386867,1.8457961653386867,71.11631698608399,69.93264602661132,,55.55558133397521,0.21574088372969413,0.269482702315592,71.11631698608399,73.45836759429179,68.77426637787619,2878152.3,1.191451890853726,0.27757420353326906,0.7861257221083884,-3.219347837052411,8723.2998046875,0.010442238346779709,12716.7998046875,0.018917176575051098,2015,3,1,False,False
2015-03-18 00:00:00+05:30,71.92673051522452,74.12722515536898,71.11386293752453,73.79879760742188,6248232,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.030970393439617716,3.0970393439617716,71.20171012878419,70.00046737670898,,63.180762061794724,0.43136990093971406,0.30186043779112526,71.20171012878419,73.80351871874322,68.59990153882515,3006338.4,2.078352856085662,0.28530054769789415,5.085941527278415,2.3690396855659213,8685.900390625,-0.004287301239194297,12732.400390625,0.0012267697987782267,2015,3,2,False,False
2015-03-19 00:00:00+05:30,74.71840090997506,75.7693839731447,72.04988417551115,72.8052749633789,6819012,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.01346258579073445,-1.346258579073445,71.18036193847657,70.04644760131836,,61.538412244912045,0.5173296495548669,0.3449545950547806,71.18036193847657,73.71824113689955,68.64248274005358,3171854.1,2.149850461280675,0.284491789538938,1.534379228057503,-0.5830271111825991,8634.650390625,-0.00590036699653107,12799.7998046875,0.0052935355466929845,2015,3,3,False,False
2015-03-20 00:00:00+05:30,72.80528074337762,74.38997178958267,70.78542509253818,71.37660217285156,4132590,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.019623204379709658,-1.9623204379709658,71.12781295776367,70.11164169311523,,55.996063130002675,0.466442661230019,0.3692523503346648,71.12781295776367,73.59961909024753,68.6560068252798,3276049.2,1.2614554140395693,0.29044761496357224,1.8034899362745715,-1.45107649368581,8570.900390625,-0.0073830435647072035,12622.25,-0.013871295441861387,2015,3,4,False,False
2015-03-23 00:00:00+05:30,71.13027467876387,72.50969281783355,70.87574147083095,71.45870971679688,2870928,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0011503425694945335,0.11503425694945335,71.05063133239746,70.21279907226562,,47.457669459286706,0.4277166593547719,0.3809452668241793,71.05063133239746,73.36753325761447,68.73372940718045,3243630.6,0.8850970884292434,0.28880531277954236,1.6705529399211105,-2.114497234328705,8550.900390625,-0.002333477124745964,12622.9501953125,5.5473098100611296e-05,2015,3,0,False,False
2015-03-24 00:00:00+05:30,71.35196506650266,72.08272945474704,70.8182647077796,71.31912231445312,2146146,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.001953399423204827,-0.19533994232048268,71.0153247833252,70.29030914306641,,49.54240992338066,0.3815012141327969,0.3810564567019135,71.0153247833252,73.29084357484514,68.73980599180526,3232512.6,0.6639250222876161,0.2850842452590976,-0.3670710416759926,-0.9803936107580791,8542.9501953125,-0.000929749494125387,12853.4501953125,0.01826039051358963,2015,3,1,False,False
2015-03-25 00:00:00+05:30,71.36017784131552,72.09093467597094,70.84289512574686,71.11385345458984,2359746,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.002878174228760577,-0.2878174228760577,71.06500053405762,70.34647109985352,,53.491412712539805,0.3247575940660852,0.3697966504723986,71.06500053405762,73.30129380877823,68.82870725933701,3181626.9,0.7416790447679457,0.2682347792751256,-3.638194984035903,1.416871391029284,8530.7998046875,-0.0014222710360253243,12919.4501953125,0.005134808086319831,2015,3,2,False,False
